dataset,subject_id,num_channels,channels,sampling_freq,edf_path
STAGES,MSQW00162,48,"EEG_Fp1-A2,EEG_Fp2-A1,EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_II,RR,Snore,Flow_Patient,Flow_Patient2,Flow_Patient3,Effort_THO,Effort_ABD,SpO2,Pleth,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,Body,PulseRate,EEG_Fp1-A22,EEG_Fp2-A12,EEG_F3-A22,EEG_F4-A12,EEG_A1-A22,EEG_C3-A22,EEG_C4-A12,EEG_O1-A22,EEG_O2-A12,EOG_LOC-A22,EOG_ROC-A22,EMG_Chin2,Leg_12,Leg_22,ECG_II2,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/MSQW/MSQW00162.edf
STAGES,MSQW00020,33,"O1,O2,C3,C4,LOC,ROC,M1,M2,CHIN1,CHIN2,CHIN3,RLEG,LLEG,EKG1,EKG2,16,F4,F3,EKG,20,21,SNORE,AIRFLOW,CHEST,ABD,SaO2,HR,POS,NCPT,Press,Leak,TV,MV",200.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/MSQW/MSQW00020.edf
STAGES,MSQW00150,48,"EEG_Fp1-A2,EEG_Fp2-A1,EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_II,RR,Snore,Flow_Patient,Flow_Patient2,Flow_Patient3,Effort_THO,Effort_ABD,SpO2,Pleth,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,Body,PulseRate,EEG_Fp1-A22,EEG_Fp2-A12,EEG_F3-A22,EEG_F4-A12,EEG_A1-A22,EEG_C3-A22,EEG_C4-A12,EEG_O1-A22,EEG_O2-A12,EOG_LOC-A22,EOG_ROC-A22,EMG_Chin2,Leg_12,Leg_22,ECG_II2,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/MSQW/MSQW00150.edf
STAGES,MSQW00147,49,"EEG_Fp1-A2,EEG_Fp2-A1,EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_I,RR,ECG_II,Snore,Flow_Patient,Flow_Patient2,xPAP_IPAP,xPAP_EPAP,Flow_Patient3,Effort_THO,Effort_ABD,SpO2,Pleth,xPAP_CPAP,Leak_Total,Body,PulseRate,EEG_Fp1-A22,EEG_Fp2-A12,EEG_F3-A22,EEG_F4-A12,EEG_A1-A22,EEG_C3-A22,EEG_C4-A12,EEG_O1-A22,EEG_O2-A12,EOG_LOC-A22,EOG_ROC-A22,EMG_Chin2,Leg_12,Leg_22,ECG_II2,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/MSQW/MSQW00147.edf
STAGES,MSQW00085,48,"EEG_Fp1-A2,EEG_Fp2-A1,EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_II,RR,Snore,Flow_Patient,Flow_Patient2,Flow_Patient3,Effort_THO,Effort_ABD,SpO2,Pleth,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,Body,PulseRate,EEG_Fp1-A22,EEG_Fp2-A12,EEG_F3-A22,EEG_F4-A12,EEG_A1-A22,EEG_C3-A22,EEG_C4-A12,EEG_O1-A22,EEG_O2-A12,EOG_LOC-A22,EOG_ROC-A22,EMG_Chin2,Leg_12,Leg_22,ECG_II2,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/MSQW/MSQW00085.edf
STAGES,MSQW00039,29,"O1,O2,C3,C4,LOC,ROC,M1,M2,CHIN1,CHIN2,CHIN3,RLEG,LLEG,EKG1,EKG2,16,F4,F3,EKG,20,21,SNORE,AIRFLOW,CHEST,ABD,SaO2,HR,POS,NCPT",200.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/MSQW/MSQW00039.edf
STAGES,MSQW00025,48,"EEG_Fp1-A2,EEG_Fp2-A1,EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_II,RR,Snore,Flow_Patient,Flow_Patient2,xPAP_IPAP,xPAP_EPAP,Flow_Patient3,Effort_THO,Effort_ABD,SpO2,Pleth,xPAP_CPAP,Leak_Total,Body,PulseRate,EEG_Fp1-A22,EEG_Fp2-A12,EEG_F3-A22,EEG_F4-A12,EEG_A1-A22,EEG_C3-A22,EEG_C4-A12,EEG_O1-A22,EEG_O2-A12,EOG_LOC-A22,EOG_ROC-A22,EMG_Chin2,Leg_12,Leg_22,ECG_II2,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/MSQW/MSQW00025.edf
STAGES,MSQW00051,48,"EEG_Fp1-A2,EEG_Fp2-A1,EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_II,RR,Snore,Flow_Patient,Flow_Patient2,Flow_Patient3,Effort_THO,Effort_ABD,SpO2,Pleth,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,Body,PulseRate,EEG_Fp1-A22,EEG_Fp2-A12,EEG_F3-A22,EEG_F4-A12,EEG_A1-A22,EEG_C3-A22,EEG_C4-A12,EEG_O1-A22,EEG_O2-A12,EOG_LOC-A22,EOG_ROC-A22,EMG_Chin2,Leg_12,Leg_22,ECG_II2,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/MSQW/MSQW00051.edf
STAGES,MSQW00076,48,"EEG_Fp1-A2,EEG_Fp2-A1,EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_II,RR,Snore,Flow_Patient,Flow_Patient2,xPAP_IPAP,xPAP_EPAP,Flow_Patient3,Effort_THO,Effort_ABD,SpO2,Pleth,xPAP_CPAP,Leak_Total,Body,PulseRate,EEG_Fp1-A22,EEG_Fp2-A12,EEG_F3-A22,EEG_F4-A12,EEG_A1-A22,EEG_C3-A22,EEG_C4-A12,EEG_O1-A22,EEG_O2-A12,EOG_LOC-A22,EOG_ROC-A22,EMG_Chin2,Leg_12,Leg_22,ECG_II2,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/MSQW/MSQW00076.edf
STAGES,MSQW00097,48,"EEG_Fp1-A2,EEG_Fp2-A1,EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_II,RR,Snore,Flow_Patient,Flow_Patient2,Flow_Patient3,xPAP_IPAP,xPAP_EPAP,Effort_THO,Effort_ABD,SpO2,Pleth,xPAP_CPAP,Leak_Total,Body,PulseRate,EEG_Fp1-A22,EEG_Fp2-A12,EEG_F3-A22,EEG_F4-A12,EEG_A1-A22,EEG_C3-A22,EEG_C4-A12,EEG_O1-A22,EEG_O2-A12,EOG_LOC-A22,EOG_ROC-A22,EMG_Chin2,Leg_12,Leg_22,ECG_II2,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/MSQW/MSQW00097.edf
STAGES,MSQW00058,48,"EEG_Fp1-A2,EEG_Fp2-A1,EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_II,RR,Snore,Flow_Patient,Flow_Patient2,Flow_Patient3,Effort_THO,Effort_ABD,SpO2,Pleth,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,Body,PulseRate,EEG_Fp1-A22,EEG_Fp2-A12,EEG_F3-A22,EEG_F4-A12,EEG_A1-A22,EEG_C3-A22,EEG_C4-A12,EEG_O1-A22,EEG_O2-A12,EOG_LOC-A22,EOG_ROC-A22,EMG_Chin2,Leg_12,Leg_22,ECG_II2,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/MSQW/MSQW00058.edf
STAGES,MSQW00017,29,"O1,O2,C3,C4,LOC,ROC,M1,M2,CHIN1,CHIN2,CHIN3,RLEG,LLEG,EKG1,EKG2,16,F4,F3,EKG,20,21,SNORE,AIRFLOW,CHEST,ABD,SaO2,HR,POS,NCPT",200.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/MSQW/MSQW00017.edf
STAGES,MSQW00027,29,"O1,O2,C3,C4,LOC,ROC,M1,M2,CHIN1,CHIN2,CHIN3,RLEG,LLEG,EKG1,EKG2,16,F4,F3,EKG,20,21,SNORE,AIRFLOW,CHEST,ABD,SaO2,HR,POS,NCPT",200.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/MSQW/MSQW00027.edf
STAGES,MSQW00026,48,"EEG_Fp1-A2,EEG_Fp2-A1,EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_II,RR,Snore,Flow_Patient,Flow_Patient2,Flow_Patient3,xPAP_IPAP,xPAP_EPAP,Effort_THO,Effort_ABD,SpO2,Pleth,xPAP_CPAP,Leak_Total,Body,PulseRate,EEG_Fp1-A22,EEG_Fp2-A12,EEG_F3-A22,EEG_F4-A12,EEG_A1-A22,EEG_C3-A22,EEG_C4-A12,EEG_O1-A22,EEG_O2-A12,EOG_LOC-A22,EOG_ROC-A22,EMG_Chin2,Leg_12,Leg_22,ECG_II2,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/MSQW/MSQW00026.edf
STAGES,MSQW00160,48,"EEG_Fp1-A2,EEG_Fp2-A1,EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_II,RR,Snore,Flow_Patient,Flow_Patient2,Flow_Patient3,xPAP_IPAP,xPAP_EPAP,Effort_THO,Effort_ABD,SpO2,Pleth,xPAP_CPAP,Leak_Total,Body,PulseRate,EEG_Fp1-A22,EEG_Fp2-A12,EEG_F3-A22,EEG_F4-A12,EEG_A1-A22,EEG_C3-A22,EEG_C4-A12,EEG_O1-A22,EEG_O2-A12,EOG_LOC-A22,EOG_ROC-A22,EMG_Chin2,Leg_12,Leg_22,ECG_II2,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/MSQW/MSQW00160.edf
STAGES,MSQW00033,48,"EEG_Fp1-A2,EEG_Fp2-A1,EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_II,RR,Snore,Flow_Patient,Flow_Patient2,xPAP_IPAP,xPAP_EPAP,Flow_Patient3,Effort_THO,Effort_ABD,SpO2,Pleth,xPAP_CPAP,Leak_Total,Body,PulseRate,EEG_Fp1-A22,EEG_Fp2-A12,EEG_F3-A22,EEG_F4-A12,EEG_A1-A22,EEG_C3-A22,EEG_C4-A12,EEG_O1-A22,EEG_O2-A12,EOG_LOC-A22,EOG_ROC-A22,EMG_Chin2,Leg_12,Leg_22,ECG_II2,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/MSQW/MSQW00033.edf
STAGES,MSQW00156,48,"EEG_Fp1-A2,EEG_Fp2-A1,EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_II,RR,Snore,Flow_Patient,Flow_Patient2,Flow_Patient3,Effort_THO,Effort_ABD,SpO2,Pleth,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,Body,PulseRate,EEG_Fp1-A22,EEG_Fp2-A12,EEG_F3-A22,EEG_F4-A12,EEG_A1-A22,EEG_C3-A22,EEG_C4-A12,EEG_O1-A22,EEG_O2-A12,EOG_LOC-A22,EOG_ROC-A22,EMG_Chin2,Leg_12,Leg_22,ECG_II2,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/MSQW/MSQW00156.edf
STAGES,MSQW00023,29,"O1,O2,C3,C4,LOC,ROC,M1,M2,CHIN1,CHIN2,CHIN3,RLEG,LLEG,EKG1,EKG2,16,F4,F3,EKG,20,21,SNORE,AIRFLOW,CHEST,ABD,SaO2,HR,POS,NCPT",200.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/MSQW/MSQW00023.edf
STAGES,MSQW00055,49,"EEG_Fp1-A2,EEG_Fp2-A1,EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_II,RR,Snore,Graphical_Aux2,Flow_Patient,Flow_Patient2,Flow_Patient3,xPAP_IPAP,xPAP_EPAP,Effort_THO,Effort_ABD,SpO2,Pleth,xPAP_CPAP,Leak_Total,Body,PulseRate,EEG_Fp1-A22,EEG_Fp2-A12,EEG_F3-A22,EEG_F4-A12,EEG_A1-A22,EEG_C3-A22,EEG_C4-A12,EEG_O1-A22,EEG_O2-A12,EOG_LOC-A22,EOG_ROC-A22,EMG_Chin2,Leg_12,Leg_22,ECG_II2,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/MSQW/MSQW00055.edf
STAGES,MSQW00066,48,"EEG_Fp1-A2,EEG_Fp2-A1,EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_II,RR,Snore,Flow_Patient,Flow_Patient2,Flow_Patient3,Effort_THO,Effort_ABD,SpO2,Pleth,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,Body,PulseRate,EEG_Fp1-A22,EEG_Fp2-A12,EEG_F3-A22,EEG_F4-A12,EEG_A1-A22,EEG_C3-A22,EEG_C4-A12,EEG_O1-A22,EEG_O2-A12,EOG_LOC-A22,EOG_ROC-A22,EMG_Chin2,Leg_12,Leg_22,ECG_II2,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/MSQW/MSQW00066.edf
STAGES,MSQW00119,48,"EEG_Fp1-A2,EEG_Fp2-A1,EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_II,RR,Snore,Flow_Patient,Flow_Patient2,Flow_Patient3,Effort_THO,Effort_ABD,SpO2,Pleth,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,Body,PulseRate,EEG_Fp1-A22,EEG_Fp2-A12,EEG_F3-A22,EEG_F4-A12,EEG_A1-A22,EEG_C3-A22,EEG_C4-A12,EEG_O1-A22,EEG_O2-A12,EOG_LOC-A22,EOG_ROC-A22,EMG_Chin2,Leg_12,Leg_22,ECG_II2,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/MSQW/MSQW00119.edf
STAGES,MSQW00161,48,"EEG_Fp1-A2,EEG_Fp2-A1,EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_II,RR,Snore,Flow_Patient,Flow_Patient2,Flow_Patient3,Effort_THO,Effort_ABD,SpO2,Pleth,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,Body,PulseRate,EEG_Fp1-A22,EEG_Fp2-A12,EEG_F3-A22,EEG_F4-A12,EEG_A1-A22,EEG_C3-A22,EEG_C4-A12,EEG_O1-A22,EEG_O2-A12,EOG_LOC-A22,EOG_ROC-A22,EMG_Chin2,Leg_12,Leg_22,ECG_II2,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/MSQW/MSQW00161.edf
STAGES,MSQW00037,29,"O1,O2,C3,C4,LOC,ROC,M1,M2,CHIN1,CHIN2,CHIN3,RLEG,LLEG,EKG1,EKG2,16,F4,F3,EKG,20,21,SNORE,AIRFLOW,CHEST,ABD,SaO2,HR,POS,NCPT",200.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/MSQW/MSQW00037.edf
STAGES,MSQW00063,48,"EEG_Fp1-A2,EEG_Fp2-A1,EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_II,RR,Snore,Flow_Patient,Flow_Patient2,Flow_Patient3,Effort_THO,Effort_ABD,SpO2,Pleth,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,Body,PulseRate,EEG_Fp1-A22,EEG_Fp2-A12,EEG_F3-A22,EEG_F4-A12,EEG_A1-A22,EEG_C3-A22,EEG_C4-A12,EEG_O1-A22,EEG_O2-A12,EOG_LOC-A22,EOG_ROC-A22,EMG_Chin2,Leg_12,Leg_22,ECG_II2,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/MSQW/MSQW00063.edf
STAGES,MSQW00040,48,"EEG_Fp1-A2,EEG_Fp2-A1,EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_II,RR,Snore,Flow_Patient,Flow_Patient2,Flow_Patient3,xPAP_IPAP,xPAP_EPAP,Effort_THO,Effort_ABD,SpO2,Pleth,xPAP_CPAP,Leak_Total,Body,PulseRate,EEG_Fp1-A22,EEG_Fp2-A12,EEG_F3-A22,EEG_F4-A12,EEG_A1-A22,EEG_C3-A22,EEG_C4-A12,EEG_O1-A22,EEG_O2-A12,EOG_LOC-A22,EOG_ROC-A22,EMG_Chin2,Leg_12,Leg_22,ECG_II2,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/MSQW/MSQW00040.edf
STAGES,MSQW00152,48,"EEG_Fp1-A2,EEG_Fp2-A1,EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_II,RR,Snore,Flow_Patient,Flow_Patient2,Flow_Patient3,Effort_THO,Effort_ABD,SpO2,Pleth,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,Body,PulseRate,EEG_Fp1-A22,EEG_Fp2-A12,EEG_F3-A22,EEG_F4-A12,EEG_A1-A22,EEG_C3-A22,EEG_C4-A12,EEG_O1-A22,EEG_O2-A12,EOG_LOC-A22,EOG_ROC-A22,EMG_Chin2,Leg_12,Leg_22,ECG_II2,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/MSQW/MSQW00152.edf
STAGES,MSQW00135,48,"EEG_Fp1-A2,EEG_Fp2-A1,EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_II,RR,Snore,Flow_Patient,Flow_Patient2,Flow_Patient3,Effort_THO,Effort_ABD,SpO2,Pleth,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,Body,PulseRate,EEG_Fp1-A22,EEG_Fp2-A12,EEG_F3-A22,EEG_F4-A12,EEG_A1-A22,EEG_C3-A22,EEG_C4-A12,EEG_O1-A22,EEG_O2-A12,EOG_LOC-A22,EOG_ROC-A22,EMG_Chin2,Leg_12,Leg_22,ECG_II2,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/MSQW/MSQW00135.edf
STAGES,MSQW00088,48,"EEG_Fp1-A2,EEG_Fp2-A1,EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_II,RR,Snore,Flow_Patient,Flow_Patient2,xPAP_IPAP,xPAP_EPAP,Flow_Patient3,Effort_THO,Effort_ABD,SpO2,Pleth,xPAP_CPAP,Leak_Total,Body,PulseRate,EEG_Fp1-A22,EEG_Fp2-A12,EEG_F3-A22,EEG_F4-A12,EEG_A1-A22,EEG_C3-A22,EEG_C4-A12,EEG_O1-A22,EEG_O2-A12,EOG_LOC-A22,EOG_ROC-A22,EMG_Chin2,Leg_12,Leg_22,ECG_II2,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/MSQW/MSQW00088.edf
STAGES,MSQW00102,48,"EEG_Fp1-A2,EEG_Fp2-A1,EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_II,RR,Snore,Flow_Patient,Flow_Patient2,Flow_Patient3,Effort_THO,Effort_ABD,SpO2,Pleth,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,Body,PulseRate,EEG_Fp1-A22,EEG_Fp2-A12,EEG_F3-A22,EEG_F4-A12,EEG_A1-A22,EEG_C3-A22,EEG_C4-A12,EEG_O1-A22,EEG_O2-A12,EOG_LOC-A22,EOG_ROC-A22,EMG_Chin2,Leg_12,Leg_22,ECG_II2,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/MSQW/MSQW00102.edf
STAGES,MSQW00079,49,"EEG_Fp1-A2,EEG_Fp2-A1,EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_II,RR,Snore,Graphical_Aux2,Flow_Patient,Flow_Patient2,Flow_Patient3,xPAP_IPAP,xPAP_EPAP,Effort_THO,Effort_ABD,SpO2,Pleth,xPAP_CPAP,Leak_Total,Body,PulseRate,EEG_Fp1-A22,EEG_Fp2-A12,EEG_F3-A22,EEG_F4-A12,EEG_A1-A22,EEG_C3-A22,EEG_C4-A12,EEG_O1-A22,EEG_O2-A12,EOG_LOC-A22,EOG_ROC-A22,EMG_Chin2,Leg_12,Leg_22,ECG_II2,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/MSQW/MSQW00079.edf
STAGES,MSQW00057,48,"EEG_Fp1-A2,EEG_Fp2-A1,EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_II,RR,Snore,Flow_Patient,Flow_Patient2,Flow_Patient3,Effort_THO,Effort_ABD,SpO2,Pleth,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,Body,PulseRate,EEG_Fp1-A22,EEG_Fp2-A12,EEG_F3-A22,EEG_F4-A12,EEG_A1-A22,EEG_C3-A22,EEG_C4-A12,EEG_O1-A22,EEG_O2-A12,EOG_LOC-A22,EOG_ROC-A22,EMG_Chin2,Leg_12,Leg_22,ECG_II2,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/MSQW/MSQW00057.edf
STAGES,MSQW00093,48,"EEG_Fp1-A2,EEG_Fp2-A1,EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_II,RR,Snore,Flow_Patient,Flow_Patient2,Flow_Patient3,Effort_THO,Effort_ABD,SpO2,Pleth,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,Body,PulseRate,EEG_Fp1-A22,EEG_Fp2-A12,EEG_F3-A22,EEG_F4-A12,EEG_A1-A22,EEG_C3-A22,EEG_C4-A12,EEG_O1-A22,EEG_O2-A12,EOG_LOC-A22,EOG_ROC-A22,EMG_Chin2,Leg_12,Leg_22,ECG_II2,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/MSQW/MSQW00093.edf
